 # Frequency[cm^-1] DOS PDOS
  3.5362826005E+01  3.5043998484E-04  2.7175E-05  2.7330E-05  2.7330E-05  2.7500E-05  2.7500E-05  2.7175E-05  4.6606E-05  4.6609E-05  4.6609E-05  4.6606E-05
  3.6362826005E+01  3.5611767942E-04  2.7606E-05  2.7762E-05  2.7762E-05  2.7936E-05  2.7936E-05  2.7606E-05  4.7375E-05  4.7380E-05  4.7380E-05  4.7375E-05
  3.7362826005E+01  3.5652071262E-04  2.7619E-05  2.7783E-05  2.7783E-05  2.7954E-05  2.7954E-05  2.7619E-05  4.7448E-05  4.7456E-05  4.7456E-05  4.7448E-05
  3.8362826005E+01  3.6224275464E-04  2.8032E-05  2.8211E-05  2.8211E-05  2.8400E-05  2.8400E-05  2.8032E-05  4.8233E-05  4.8245E-05  4.8245E-05  4.8233E-05
  3.9362826005E+01  3.8110807034E-04  2.9471E-05  2.9667E-05  2.9667E-05  2.9873E-05  2.9873E-05  2.9471E-05  5.0763E-05  5.0779E-05  5.0779E-05  5.0763E-05
  4.0362826005E+01  4.0145131618E-04  3.1024E-05  3.1238E-05  3.1238E-05  3.1462E-05  3.1462E-05  3.1024E-05  5.3491E-05  5.3511E-05  5.3511E-05  5.3491E-05
  4.1362826005E+01  4.2221825784E-04  3.2607E-05  3.2841E-05  3.2841E-05  3.3082E-05  3.3082E-05  3.2607E-05  5.6278E-05  5.6301E-05  5.6301E-05  5.6278E-05
  4.2362826005E+01  4.4340889531E-04  3.4221E-05  3.4475E-05  3.4475E-05  3.4735E-05  3.4735E-05  3.4221E-05  5.9123E-05  5.9151E-05  5.9151E-05  5.9123E-05
  4.3362826005E+01  4.6502322859E-04  3.5865E-05  3.6141E-05  3.6141E-05  3.6419E-05  3.6419E-05  3.5865E-05  6.2027E-05  6.2059E-05  6.2059E-05  6.2027E-05
  4.4362826005E+01  4.8706125769E-04  3.7539E-05  3.7839E-05  3.7839E-05  3.8137E-05  3.8137E-05  3.7539E-05  6.4990E-05  6.5026E-05  6.5026E-05  6.4990E-05
