# x_Ainv held_b1_THz held_b2_THz held_b3_THz held_b4_THz held_b5_THz held_b6_THz held_b7_THz held_b8_THz held_b9_THz held_b10_THz held_b11_THz held_b12_THz held_b13_THz held_b14_THz held_b15_THz held_b16_THz held_b17_THz held_b18_THz held_b19_THz held_b20_THz held_b21_THz held_b22_THz held_b23_THz held_b24_THz held_b25_THz held_b26_THz held_b27_THz held_b28_THz held_b29_THz held_b30_THz
3.664408379056e-01 -2.308923973408e+01 -2.188028254421e+01 -2.052334947191e+01 -1.796289755003e+01 -1.495726933761e+01 -1.086349503339e+01 -9.932251025103e+00 -7.957019553041e+00 -7.200065755876e+00 -6.296685665291e+00 -5.683005562973e+00 -3.589033326753e+00 -3.244407457283e+00 -2.414937740376e+00 -1.338216376989e+00 1.016730971679e+00 2.762262126702e+00 2.777056608998e+00 4.512958979007e+00 4.799126712477e+00 5.434476891607e+00 6.412048388896e+00 7.524984734221e+00 7.861982478586e+00 9.795901095299e+00 1.044501027699e+01 1.105819999748e+01 1.573894339060e+01 1.795023678210e+01 2.020460538940e+01
3.786555325024e-01 -2.308937850427e+01 -2.187902054577e+01 -2.053189085182e+01 -1.795399556968e+01 -1.495946523348e+01 -1.087411094286e+01 -9.956970468311e+00 -7.966216482141e+00 -7.224605384707e+00 -6.314858325265e+00 -5.688322119466e+00 -3.597957657803e+00 -3.199472463840e+00 -2.417983769210e+00 -1.335050821477e+00 1.042714885275e+00 2.765632095019e+00 2.776114296481e+00 4.531056386250e+00 4.790381508168e+00 5.442545909231e+00 6.442009120417e+00 7.515428274939e+00 7.882489567986e+00 9.800378998354e+00 1.046849092969e+01 1.107984483894e+01 1.572510190659e+01 1.794969051625e+01 2.020310873936e+01
3.908702270993e-01 -2.308950531309e+01 -2.187774886230e+01 -2.054055393208e+01 -1.794491251505e+01 -1.496175423814e+01 -1.088493655479e+01 -9.981523957267e+00 -7.975363934601e+00 -7.250224890512e+00 -6.332341550516e+00 -5.693597877760e+00 -3.607015474993e+00 -3.152228332030e+00 -2.421152143497e+00 -1.331749357480e+00 1.066243388378e+00 2.768970507871e+00 2.774981201369e+00 4.549489846240e+00 4.780906967838e+00 5.450607964153e+00 6.470711481318e+00 7.506534372877e+00 7.903307642019e+00 9.804494009272e+00 1.049322848428e+01 1.110147210293e+01 1.571089848263e+01 1.794912936763e+01 2.020159443228e+01
4.030849216962e-01 -2.308961890392e+01 -2.187647060597e+01 -2.054932491832e+01 -1.793565912879e+01 -1.496413787117e+01 -1.089595603784e+01 -1.000587456281e+01 -7.984436948964e+00 -7.276846483971e+00 -6.349069130126e+00 -5.698822123738e+00 -3.616201292643e+00 -3.102884531801e+00 -2.424443076659e+00 -1.328312200439e+00 1.087593075011e+00 2.772276438484e+00 2.773648473470e+00 4.568236430249e+00 4.770702133369e+00 5.458653309103e+00 6.498158458482e+00 7.498327972264e+00 7.924372143817e+00 9.808238978893e+00 1.051919919002e+01 1.112304689435e+01 1.569634414629e+01 1.794855367370e+01 2.020006518654e+01
4.152996162930e-01 -2.308971802846e+01 -2.187518899215e+01 -2.055818980246e+01 -1.792624648505e+01 -1.496661760380e+01 -1.090715283850e+01 -1.002998793754e+01 -7.993410992810e+00 -7.304380795842e+00 -6.364997013491e+00 -5.703984692304e+00 -3.625510094686e+00 -3.051639199304e+00 -2.427856614976e+00 -1.324739758265e+00 1.106997419573e+00 2.772107316057e+00 2.775549116201e+00 4.587270955652e+00 4.759770373233e+00 5.466674257116e+00 6.524363444381e+00 7.490827908395e+00 7.945617871137e+00 9.811611008638e+00 1.054637065884e+01 1.114453585694e+01 1.568145064420e+01 1.794796378841e+01 2.019852375661e+01
4.275143108899e-01 -2.308980145013e+01 -2.187390733863e+01 -2.056713438059e+01 -1.791668598565e+01 -1.496919484727e+01 -1.091850969427e+01 -1.005383219368e+01 -8.002262026763e+00 -7.332729100021e+00 -6.380100997222e+00 -5.709075956072e+00 -3.634937296555e+00 -2.998678670301e+00 -2.431392634557e+00 -1.321032617833e+00 1.124655490709e+00 2.770348958336e+00 2.778787884057e+00 4.606565979120e+00 4.748119509317e+00 5.474665090954e+00 6.549348682077e+00 7.484046943459e+00 7.966979964262e+00 9.814610923451e+00 1.057470240858e+01 1.116590712965e+01 1.566623048275e+01 1.794736008252e+01 2.019697292856e+01
4.397290054867e-01 -2.308986794732e+01 -2.187262906453e+01 -2.057614427126e+01 -1.790698935551e+01 -1.497187094068e+01 -1.093000865128e+01 -1.007737777976e+01 -8.010966563170e+00 -7.361785722558e+00 -6.394374006433e+00 -5.714086809952e+00 -3.644478705268e+00 -2.944177283892e+00 -2.435050838306e+00 -1.317191531664e+00 1.140738480699e+00 2.768364630748e+00 2.781992164204e+00 4.626091820702e+00 4.735761904764e+00 5.482621932932e+00 6.573143738815e+00 7.477991871668e+00 7.988394842552e+00 9.817242708231e+00 1.060414649206e+01 1.118713029965e+01 1.565069697057e+01 1.794674294377e+01 2.019541551550e+01
4.519437000836e-01 -2.308991631671e+01 -2.187135768871e+01 -2.058520493402e+01 -1.789716863756e+01 -1.497464713816e+01 -1.094163108657e+01 -1.010059735765e+01 -8.019501719204e+00 -7.391440469895e+00 -6.407823205332e+00 -5.719008652185e+00 -3.654130478291e+00 -2.888297381436e+00 -2.438830752822e+00 -1.313217404980e+00 1.155394702237e+00 2.766145543905e+00 2.785161430252e+00 4.645816617793e+00 4.722714506657e+00 5.490542583025e+00 6.595784044918e+00 7.472663691128e+00 8.009801056914e+00 9.819512941720e+00 1.063464817585e+01 1.120817635327e+01 1.563486426308e+01 1.794611277712e+01 2.019385435290e+01
4.641583946804e-01 -2.308994537637e+01 -2.187009682777e+01 -2.059430168844e+01 -1.788723618676e+01 -1.497752459550e+01 -1.095335773484e+01 -1.012346568095e+01 -8.027845264227e+00 -7.421580933378e+00 -6.420467134646e+00 -5.723833362415e+00 -3.663889081720e+00 -2.831189440682e+00 -2.442731725279e+00 -1.309111283256e+00 1.168753483745e+00 2.763682871999e+00 2.788295185634e+00 4.665706407657e+00 4.708998838904e+00 5.498426333627e+00 6.617309527799e+00 7.468057838128e+00 8.031140032746e+00 9.821430254600e+00 1.066614663842e+01 1.122901762568e+01 1.561874740876e+01 1.794547000487e+01 2.019229229392e+01
4.763730892773e-01 -2.308995396890e+01 -2.186885019344e+01 -2.060341973352e+01 -1.787720466345e+01 -1.498050435626e+01 -1.096516871998e+01 -1.014595947573e+01 -8.035975661334e+00 -7.452094562474e+00 -6.432333025861e+00 -5.728553277307e+00 -3.673751248214e+00 -2.772992298662e+00 -2.446752920262e+00 -1.304874340408e+00 1.180928256231e+00 2.760967741399e+00 2.791392947128e+00 4.685725236941e+00 4.694640942429e+00 5.506273769302e+00 6.637763363277e+00 7.464164477817e+00 8.052356686056e+00 9.823004830813e+00 1.069857566359e+01 1.124962775000e+01 1.560236239726e+01 1.794481506682e+01 2.019073220453e+01
