# x_Ainv held_b1_THz held_b2_THz held_b3_THz held_b4_THz held_b5_THz held_b6_THz held_b7_THz held_b8_THz held_b9_THz held_b10_THz held_b11_THz held_b12_THz held_b13_THz held_b14_THz held_b15_THz held_b16_THz held_b17_THz held_b18_THz held_b19_THz held_b20_THz held_b21_THz held_b22_THz held_b23_THz held_b24_THz held_b25_THz held_b26_THz held_b27_THz held_b28_THz held_b29_THz held_b30_THz
9.527461785545e-01 1.515743608209e+00 2.248056528858e+00 2.322478684852e+00 2.873903959783e+00 3.329161956267e+00 3.387024504017e+00 3.629951991210e+00 3.741879357178e+00 4.058909826671e+00 4.422374887881e+00 4.873667161241e+00 4.982415096056e+00 5.931804952737e+00 6.050722086001e+00 7.024121618015e+00 8.057732565549e+00 9.071472050799e+00 1.028033409823e+01 1.053791823500e+01 1.094692337988e+01 1.116397236543e+01 1.159626532900e+01 1.231189141466e+01 1.295723815840e+01 1.455654773838e+01 1.565203721150e+01 1.590698563795e+01 1.629261976340e+01 2.250735721802e+01 2.430081454892e+01
9.649608731514e-01 1.518841298141e+00 2.250138179335e+00 2.321645762744e+00 2.874782467506e+00 3.323504786678e+00 3.388871376070e+00 3.627570749921e+00 3.753572655951e+00 4.065181697897e+00 4.437501285420e+00 4.883017529163e+00 4.989444687477e+00 5.920977255108e+00 6.046923965896e+00 7.025664539385e+00 8.045446788577e+00 9.061215432292e+00 1.027943197656e+01 1.053703572726e+01 1.094714026218e+01 1.116321811312e+01 1.160089246575e+01 1.231582406088e+01 1.295965966262e+01 1.455768585546e+01 1.565062755464e+01 1.590760903700e+01 1.628973014835e+01 2.250727168972e+01 2.430074029606e+01
9.771755677482e-01 1.520985710495e+00 2.250693012462e+00 2.319958835432e+00 2.875429085415e+00 3.317792275738e+00 3.389750434632e+00 3.624967909671e+00 3.765383520915e+00 4.070506234009e+00 4.451576036989e+00 4.891285322289e+00 4.995758511310e+00 5.909540269453e+00 6.042753349899e+00 7.027105842876e+00 8.032550489966e+00 9.050120275996e+00 1.027813582694e+01 1.053575991335e+01 1.094763883608e+01 1.116257004085e+01 1.160601898536e+01 1.231885595803e+01 1.296225796323e+01 1.455911182069e+01 1.564992140765e+01 1.590895823990e+01 1.628848584684e+01 2.250718432110e+01 2.430067494315e+01
9.845908458231e-01 1.517850757855e+00 2.249186630099e+00 2.321124293104e+00 2.876406522712e+00 3.314016264555e+00 3.391783106870e+00 3.625747987602e+00 3.765993554921e+00 4.064346755229e+00 4.445547716839e+00 4.893914383822e+00 4.995768128364e+00 5.912448581939e+00 6.042210489680e+00 7.020892238199e+00 8.042320510089e+00 9.055923448951e+00 1.027949245706e+01 1.053515823849e+01 1.094707589320e+01 1.116072196796e+01 1.160606949536e+01 1.231822099969e+01 1.295966411690e+01 1.455839650886e+01 1.565040672532e+01 1.590868264274e+01 1.628892264420e+01 2.250719764771e+01 2.430069957809e+01
9.920061238979e-01 1.514471821428e+00 2.247750578421e+00 2.322282494788e+00 2.877297960076e+00 3.310267897735e+00 3.393725286380e+00 3.626643664000e+00 3.766522514982e+00 4.057922851337e+00 4.439560348034e+00 4.896503314412e+00 4.995492720192e+00 5.915476527157e+00 6.041663665971e+00 7.014662664626e+00 8.052209698713e+00 9.061847520693e+00 1.028088119340e+01 1.053452813691e+01 1.094650458670e+01 1.115884318797e+01 1.160611862643e+01 1.231751334870e+01 1.295701718685e+01 1.455767265446e+01 1.565093300844e+01 1.590842344428e+01 1.628944172869e+01 2.250721157518e+01 2.430072536310e+01
9.994214019727e-01 1.510849113365e+00 2.246395567659e+00 2.323430246686e+00 2.878098289294e+00 3.306551700554e+00 3.395566936071e+00 3.627660756276e+00 3.766976568876e+00 4.051247962940e+00 4.433632767210e+00 4.899051554234e+00 4.994937317962e+00 5.918611554322e+00 6.041112037190e+00 7.008431354235e+00 8.062191997523e+00 9.067874766006e+00 1.028230028927e+01 1.053386922364e+01 1.094592562907e+01 1.115693625990e+01 1.160616935366e+01 1.231673667019e+01 1.295432209183e+01 1.455694253141e+01 1.565149863368e+01 1.590818277097e+01 1.629004024066e+01 2.250722602514e+01 2.430075221353e+01
1.006836680048e+00 1.506983972341e+00 2.245131514220e+00 2.324564293450e+00 2.878802305534e+00 3.302872366861e+00 3.397298299890e+00 3.628804473805e+00 3.767362064313e+00 4.044337439371e+00 4.427781719734e+00 4.901558592176e+00 4.994108061061e+00 5.921840931549e+00 6.040554711180e+00 7.002211650078e+00 8.072241909104e+00 9.073987154384e+00 1.028374781589e+01 1.053318112394e+01 1.094533980221e+01 1.115500387486e+01 1.160622469143e+01 1.231589489453e+01 1.295158378134e+01 1.455620846053e+01 1.565210194521e+01 1.590796280728e+01 1.629071524269e+01 2.250724091725e+01 2.430078004278e+01
1.014251958122e+00 1.502878925435e+00 2.243967479249e+00 2.325681326980e+00 2.879404696979e+00 3.299234772093e+00 3.398910025382e+00 3.630079271948e+00 3.767685505667e+00 4.037208496491e+00 4.422021961958e+00 4.904023964454e+00 4.993012024936e+00 5.925151830742e+00 6.039990748233e+00 6.996016027451e+00 8.082334500579e+00 9.080166401369e+00 1.028522165135e+01 1.053246347779e+01 1.094474796140e+01 1.115304885694e+01 1.160628768252e+01 1.231499221290e+01 1.294880722704e+01 1.455547280201e+01 1.565274125974e+01 1.590776578139e+01 1.629146373468e+01 2.250725616937e+01 2.430080876246e+01
1.021667236197e+00 1.498537739486e+00 2.242911615534e+00 2.326777995437e+00 2.879900039049e+00 3.295643981919e+00 3.400393288448e+00 3.631488702887e+00 3.767953531303e+00 4.029880143484e+00 4.416366389145e+00 4.906447253249e+00 4.991657060932e+00 5.928531406532e+00 6.039419164262e+00 6.989856120524e+00 8.092445402545e+00 9.086394020082e+00 1.028671946995e+01 1.053171594475e+01 1.094415103910e+01 1.115107416302e+01 1.160636138721e+01 1.231403307113e+01 1.294599741461e+01 1.455473794789e+01 1.565341487173e+01 1.590759395111e+01 1.629228266870e+01 2.250727169783e+01 2.430083828261e+01
1.029082514272e+00 1.493965460840e+00 2.241971123655e+00 2.327850912465e+00 2.880282793889e+00 3.292105255874e+00 3.401739916384e+00 3.633035267181e+00 3.768172891545e+00 4.022373081460e+00 4.410826186304e+00 4.908828085374e+00 4.990051648878e+00 5.931966868496e+00 6.038838934113e+00 6.983742752972e+00 8.102550804662e+00 9.092651372761e+00 1.028823873225e+01 1.053093820889e+01 1.094355004861e+01 1.114908288151e+01 1.160644887281e+01 1.231302216191e+01 1.294315933610e+01 1.455400631459e+01 1.565412105840e+01 1.590744959017e+01 1.629316896337e+01 2.250728741765e+01 2.430086851196e+01
1.036497792347e+00 1.489168442636e+00 2.241152218015e+00 2.328896666612e+00 2.880547315805e+00 3.288624045354e+00 3.402942505005e+00 3.634720270338e+00 3.768350427324e+00 4.014709577733e+00 4.405410998237e+00 4.911166131009e+00 4.988204762786e+00 5.935445546161e+00 6.038248994990e+00 6.977685971434e+00 8.112627449026e+00 9.098919722168e+00 1.028977667589e+01 1.053012998401e+01 1.094294608745e+01 1.114707822982e+01 1.160655320336e+01 1.231196441499e+01 1.294029798301e+01 1.455328033540e+01 1.565485808478e+01 1.590733497489e+01 1.629411951799e+01 2.250730324277e+01 2.430089935809e+01
1.043913070422e+00 1.484154359028e+00 2.240460103176e+00 2.329911830935e+00 2.880687863280e+00 3.285205985356e+00 3.403994525618e+00 3.636543688696e+00 3.768493049563e+00 4.006913320326e+00 4.400129114427e+00 4.913461102489e+00 4.986125749749e+00 5.938954946498e+00 6.037648249998e+00 6.971695080856e+00 8.122652622285e+00 9.105180282680e+00 1.029133030758e+01 1.052929101899e+01 1.094234034042e+01 1.114506355067e+01 1.160667742961e+01 1.231086498553e+01 1.293741833998e+01 1.455256245313e+01 1.565562420868e+01 1.590725237141e+01 1.629513122600e+01 2.250731908628e+01 2.430093072772e+01
1.051328348497e+00 1.478932206032e+00 2.239898960644e+00 2.330892972759e+00 2.880698618148e+00 3.281856879414e+00 3.404890417925e+00 3.638504048712e+00 3.768607719319e+00 3.999009257667e+00 4.394987663998e+00 4.915712753184e+00 4.983824221832e+00 5.942482803836e+00 6.037035571766e+00 6.965778680913e+00 8.132604147263e+00 9.111414270909e+00 1.029289639628e+01 1.052842110326e+01 1.094173408215e+01 1.114304230702e+01 1.160682457947e+01 1.230972924025e+01 1.293452537920e+01 1.455185511272e+01 1.565641768551e+01 1.590720402351e+01 1.629620098792e+01 2.250733486070e+01 2.430096252687e+01
1.058743626571e+00 1.473512288938e+00 2.239471945947e+00 2.331836663592e+00 2.880573712399e+00 3.278582677249e+00 3.405625665517e+00 3.640598323207e+00 3.768701428742e+00 3.991023428475e+00 4.389992815861e+00 4.917920876453e+00 4.981309960589e+00 5.946017122288e+00 6.036409806152e+00 6.959944702873e+00 8.142460374718e+00 9.117602955670e+00 1.029447146803e+01 1.052752007247e+01 1.094112867921e+01 1.114101807574e+01 1.160699764868e+01 1.230856274153e+01 1.293162405560e+01 1.455116075408e+01 1.565723677309e+01 1.590719214097e+01 1.629732572371e+01 2.250735047817e+01 2.430099466116e+01
1.066158904646e+00 1.467906196518e+00 2.239181195633e+00 2.332739489151e+00 2.880307262998e+00 3.275389444791e+00 3.406196851506e+00 3.642821847396e+00 3.768781182853e+00 3.982982786539e+00 4.385149979336e+00 4.920085304695e+00 4.978592833656e+00 5.949546210931e+00 6.035769776009e+00 6.954200446392e+00 8.152200175753e+00 9.123727707137e+00 1.029605180256e+01 1.052658781415e+01 1.094052559150e+01 1.113899453991e+01 1.160719959200e+01 1.230737122916e+01 1.292871930286e+01 1.455048180498e+01 1.565807973623e+01 1.590721888870e+01 1.629850238440e+01 2.250736585071e+01 2.430102703597e+01
1.073574182721e+00 1.462126762490e+00 2.239027843532e+00 2.333598059484e+00 2.879893414905e+00 3.272283326367e+00 3.406601692899e+00 3.645168256604e+00 3.768853982178e+00 3.974915024574e+00 4.380464000917e+00 4.922205908500e+00 4.975682722768e+00 5.953058712109e+00 6.035114285000e+00 6.948552615834e+00 8.161802935245e+00 9.129770045010e+00 1.029763343197e+01 1.052562427352e+01 1.093992637300e+01 1.113697547976e+01 1.160743331471e+01 1.230616059992e+01 1.292581603021e+01 1.454982067413e+01 1.565894485132e+01 1.590728637651e+01 1.629972796312e+01 2.250738089049e+01 2.430105955673e+01
1.080989460796e+00 1.456188014914e+00 2.239012045443e+00 2.334409019154e+00 2.879326392328e+00 3.269270499057e+00 3.406839053470e+00 3.647629446675e+00 3.768926806228e+00 3.966848400508e+00 4.375939353381e+00 4.924282595882e+00 4.972589462485e+00 5.956543623283e+00 6.034442121445e+00 6.943007355809e+00 8.171248546608e+00 9.135711685526e+00 1.029921214187e+01 1.052462945917e+01 1.093933267153e+01 1.113496476231e+01 1.160770166463e+01 1.230493688480e+01 1.292291912011e+01 1.454917974439e+01 1.565983041064e+01 1.590739664955e+01 1.630099950534e+01 2.250739551003e+01 2.430109212910e+01
1.088404738871e+00 1.450105114374e+00 2.239133011210e+00 2.335169057447e+00 2.878600557991e+00 3.266357119473e+00 3.406908936010e+00 3.650195557271e+00 3.769006597830e+00 3.958811568620e+00 4.371580314081e+00 4.926315311617e+00 4.969322788842e+00 5.959990312972e+00 6.033752062194e+00 6.937570285694e+00 8.180517408094e+00 9.141534587141e+00 1.030078347498e+01 1.052360344883e+01 1.093874622766e+01 1.113296632966e+01 1.160800742448e+01 1.230370622391e+01 1.292003342677e+01 1.454856136619e+01 1.566073472664e+01 1.590755167953e+01 1.630231411856e+01 2.250740962248e+01 2.430112465924e+01
1.095820016946e+00 1.443894281933e+00 2.239389043047e+00 2.335874918576e+00 2.877710479960e+00 3.263549263433e+00 3.406812455826e+00 3.652854977712e+00 3.769100248293e+00 3.950833416831e+00 4.367391129878e+00 4.928304036666e+00 4.965892297151e+00 5.963388531291e+00 6.033042876511e+00 6.932246532963e+00 8.189590420797e+00 9.147220994735e+00 1.030234273771e+01 1.052254639484e+01 1.093816887248e+01 1.113098418603e+01 1.160835330478e+01 1.230247483917e+01 1.291716377546e+01 1.454796785117e+01 1.566165613599e+01 1.590775335660e+01 1.630366898116e+01 2.250742314183e+01 2.430115705401e+01
1.103235295020e+00 1.437572717924e+00 2.239777578878e+00 2.336523411820e+00 2.876651005280e+00 3.260852859346e+00 3.406551798120e+00 3.655594374845e+00 3.769214583352e+00 3.942942910223e+00 4.363376166831e+00 4.930248787682e+00 4.962307408162e+00 5.966728415683e+00 6.032313329958e+00 6.927040765217e+00 8.198448988447e+00 9.152753482163e+00 1.030388500982e+01 1.052145852962e+01 1.093760252419e+01 1.112902238366e+01 1.160874193714e+01 1.230124900470e+01 1.291431496280e+01 1.454740146592e+01 1.566259300353e+01 1.590800348194e+01 1.630506135067e+01 2.250743598319e+01 2.430118922121e+01
1.110650573095e+00 1.431158512715e+00 2.240295239415e+00 2.337111421572e+00 2.875417339387e+00 3.258273616400e+00 3.406130162352e+00 3.658398742684e+00 3.769356349880e+00 3.935168939549e+00 4.359540043246e+00 4.932149616596e+00 4.958577341838e+00 5.970000492387e+00 6.031562188267e+00 6.921957220827e+00 8.207075019051e+00 9.158114993024e+00 1.030540515737e+01 1.052034017073e+01 1.093704918339e+01 1.112708500754e+01 1.160917586799e+01 1.230003501511e+01 1.291149175769e+01 1.454686442609e+01 1.566354372601e+01 1.590830376100e+01 1.630648857137e+01 2.250744806298e+01 2.430122106979e+01
1.118065851170e+00 1.424670550558e+00 2.240937877729e+00 2.337635917228e+00 2.874005129997e+00 3.255816948928e+00 3.405551696902e+00 3.661251474399e+00 3.769532203269e+00 3.927540172038e+00 4.355887745169e+00 4.934006610260e+00 4.954711098018e+00 5.973195674207e+00 6.030788221193e+00 6.916999738163e+00 8.215450928390e+00 9.163288879504e+00 1.030689784910e+01 1.051919172570e+01 1.093651092701e+01 1.112517615912e+01 1.160965755277e+01 1.229883915180e+01 1.290869890312e+01 1.454635889065e+01 1.566450673566e+01 1.590865579748e+01 1.630794808124e+01 2.250745929919e+01 2.430125251012e+01
1.125481129245e+00 1.418128407636e+00 2.241700630071e+00 2.338093962870e+00 2.872410553888e+00 3.253487898632e+00 3.404821427217e+00 3.664134458503e+00 3.769748695429e+00 3.920084900253e+00 4.352424723728e+00 4.935819890161e+00 4.950717443286e+00 5.976305255107e+00 6.029990206348e+00 6.912171783368e+00 8.223559645344e+00 9.168258939171e+00 1.030835757650e+01 1.051801369637e+01 1.093598990075e+01 1.112329993922e+01 1.161018935057e+01 1.229766764726e+01 1.290594111867e+01 1.454588695633e+01 1.566548050366e+01 1.590906108784e+01 1.630943741828e+01 2.250746961161e+01 2.430128345414e+01
1.132896407320e+00 1.411552245362e+00 2.242577966827e+00 2.338482726687e+00 2.870630404778e+00 3.251291056559e+00 3.403945180318e+00 3.667028202859e+00 3.770012263310e+00 3.912830883102e+00 4.349156973932e+00 4.937589612163e+00 4.946604903455e+00 5.979320902122e+00 6.029166932989e+00 6.907476476722e+00 8.231384619013e+00 9.173009449629e+00 1.030977867749e+01 1.051680668275e+01 1.093548831003e+01 1.112146043010e+01 1.161077351908e+01 1.229652664781e+01 1.290322310361e+01 1.454545065247e+01 1.566646354336e+01 1.590952101647e+01 1.631095422632e+01 2.250747892207e+01 2.430131381563e+01
1.140311685394e+00 1.404962699913e+00 2.243563742544e+00 2.338799490058e+00 2.868662180366e+00 3.249230486878e+00 3.402929508057e+00 3.669911992199e+00 3.770329217835e+00 3.905805171375e+00 4.346091094664e+00 4.939315966286e+00 4.942381761073e+00 5.982234645064e+00 6.028317205776e+00 6.902916617571e+00 8.238909827543e+00 9.177525200943e+00 1.031115536375e+01 1.051557138637e+01 1.093500840934e+01 1.111966167694e+01 1.161141221003e+01 1.229542217473e+01 1.290054954069e+01 1.454505193595e+01 1.566745441337e+01 1.591003685147e+01 1.631249626017e+01 2.250748715462e+01 2.430134351039e+01
1.147726963469e+00 1.398380768905e+00 2.244651244115e+00 2.339041656259e+00 2.866504166506e+00 3.247309654614e+00 3.401781610882e+00 3.672764087061e+00 3.770705733150e+00 3.899033908522e+00 4.343234329638e+00 4.938056057490e+00 4.940999176494e+00 5.985038864432e+00 6.027439848480e+00 6.898494707902e+00 8.246119788566e+00 9.181791525775e+00 1.031248175173e+01 1.051430861286e+01 1.093455249010e+01 1.111790766897e+01 1.161210746494e+01 1.229436008424e+01 1.289792510029e+01 1.454469268649e+01 1.566845172045e+01 1.591060974090e+01 1.631406139039e+01 2.250749423580e+01 2.430137245646e+01
1.155142241544e+00 1.391827696035e+00 2.245833236328e+00 2.339206758702e+00 2.864155516498e+00 3.245531359468e+00 3.400509263306e+00 3.675561973977e+00 3.771147836056e+00 3.892542096089e+00 4.340594589049e+00 4.933635599033e+00 4.942639500478e+00 5.987726277923e+00 6.026533707641e+00 6.894212974568e+00 8.252999571146e+00 9.185794327200e+00 1.031375189712e+01 1.051301927388e+01 1.093412286692e+01 1.111620232021e+01 1.161286121125e+01 1.229334602645e+01 1.289535444507e+01 1.454437470216e+01 1.566945412225e+01 1.591124070960e+01 1.631564760743e+01 2.250750009482e+01 2.430140057435e+01
1.162557519619e+00 1.385324854437e+00 2.247102004123e+00 2.339292468654e+00 2.861616323617e+00 3.243897677738e+00 3.399120741643e+00 3.678282677989e+00 3.771661395502e+00 3.886353312621e+00 4.338180451561e+00 4.929127966937e+00 4.944237229416e+00 5.990289925876e+00 6.025597656181e+00 6.890073390244e+00 8.259534809105e+00 9.189520104201e+00 1.031495983259e+01 1.051170438819e+01 1.093372186244e+01 1.111454945023e+01 1.161367525873e+01 1.229238540371e+01 1.289284223484e+01 1.454409969516e+01 1.567046032990e+01 1.591193065646e+01 1.631725302546e+01 2.250750466377e+01 2.430142778718e+01
1.169972797694e+00 1.378893629418e+00 2.248449391036e+00 2.339296602374e+00 2.858887685184e+00 3.242409914151e+00 3.397624754124e+00 3.680903148327e+00 3.772252112007e+00 3.880489375624e+00 4.336001146226e+00 4.924540530732e+00 4.945792687694e+00 5.992723155959e+00 6.024630596956e+00 6.886077693152e+00 8.265711715568e+00 9.192955974849e+00 1.031609960851e+01 1.051036508186e+01 1.093335179080e+01 1.111295276498e+01 1.161455129618e+01 1.229148332860e+01 1.289039313157e+01 1.454386928790e+01 1.567146911038e+01 1.591268035218e+01 1.631887588562e+01 2.250750787784e+01 2.430145402093e+01
1.177388075769e+00 1.372555301186e+00 2.249866833461e+00 2.339217127592e+00 2.855971756814e+00 3.241068565077e+00 3.396030373071e+00 3.683400725578e+00 3.772925506881e+00 3.874969939156e+00 4.334066513828e+00 4.919880464845e+00 4.947306232553e+00 5.995019607378e+00 6.023631466262e+00 6.882227405611e+00 8.271517098595e+00 9.196089697233e+00 1.031716533623e+01 1.050900258755e+01 1.093301493988e+01 1.111141583798e+01 1.161549088844e+01 1.229064458203e+01 1.288801180446e+01 1.454368500929e+01 1.567247928876e+01 1.591349043744e+01 1.632051455901e+01 2.250750967547e+01 2.430147920457e+01
1.184803353843e+00 1.366330928139e+00 2.251345390471e+00 2.339052169277e+00 2.852871795797e+00 3.239873294239e+00 3.394346968599e+00 3.685753692918e+00 3.773686911100e+00 3.869812025574e+00 4.332386947143e+00 4.915154768264e+00 4.948778253657e+00 5.997173194825e+00 6.022599237282e+00 6.878523851485e+00 8.276938377702e+00 9.198909688202e+00 1.031815123354e+01 1.050761824279e+01 1.093271355250e+01 1.110994209194e+01 1.161649547358e+01 1.228987357179e+01 1.288570293482e+01 1.454354829134e+01 1.567348975030e+01 1.591436142143e+01 1.632216754919e+01 2.250750999860e+01 2.430150327028e+01
1.192218631918e+00 1.360241231252e+00 2.252875769073e+00 2.338800014646e+00 2.849592193050e+00 3.238822921571e+00 3.392584143138e+00 3.687941904228e+00 3.774541453731e+00 3.865029499808e+00 4.330973309642e+00 4.910370287145e+00 4.950209172550e+00 5.999178092378e+00 6.021532923487e+00 6.874968172576e+00 8.281963601132e+00 9.201405040034e+00 1.031905167161e+01 1.050621348728e+01 1.093244980687e+01 1.110853478116e+01 1.161756636032e+01 1.228917429199e+01 1.288347122071e+01 1.454346046604e+01 1.567449944229e+01 1.591529368081e+01 1.632383349448e+01 2.250750879278e+01 2.430152615364e+01
1.199633909993e+00 1.354306480065e+00 2.254448344912e+00 2.338459117346e+00 2.846138493419e+00 3.237915425412e+00 3.390751666086e+00 3.689947468105e+00 3.775494049770e+00 3.860632508153e+00 4.329836832316e+00 4.905533740329e+00 4.951599441968e+00 6.001028717523e+00 6.020431581988e+00 6.871561344027e+00 8.286581463650e+00 9.203565535151e+00 1.031986122297e+01 1.050478985914e+01 1.093222579646e+01 1.110719697474e+01 1.161870472563e+01 1.228855028379e+01 1.288132138108e+01 1.454342276241e+01 1.567550737587e+01 1.591628745899e+01 1.632551116978e+01 2.250750600738e+01 2.430154779373e+01
1.207049188068e+00 1.348546380810e+00 2.256053178521e+00 2.338028100783e+00 2.842517404606e+00 3.237147957772e+00 3.388859407980e+00 3.691755449777e+00 3.776549387296e+00 3.856626920198e+00 4.328988988560e+00 4.900651747806e+00 4.952949544996e+00 6.002719715450e+00 6.019294316846e+00 6.868304188786e+00 8.290781324696e+00 9.205381659023e+00 1.032057470961e+01 1.050334899008e+01 1.093204350967e+01 1.110593154097e+01 1.161991161247e+01 1.228800459797e+01 1.287925815926e+01 1.454343630399e+01 1.567651262759e+01 1.591734286574e+01 1.632719948818e+01 2.250750159577e+01 2.430156813333e+01
1.214464466143e+00 1.342979967184e+00 2.257680027360e+00 2.337505760557e+00 2.838736795280e+00 3.236516871965e+00 3.386917273747e+00 3.693354535422e+00 3.777711913850e+00 3.853013829414e+00 4.328441347410e+00 4.895730862204e+00 4.954259994027e+00 6.004245943741e+00 6.018120282344e+00 6.865197391198e+00 8.294553226688e+00 9.206844611436e+00 1.032118725075e+01 1.050189259964e+01 1.093190480964e+01 1.110474113280e+01 1.162118792768e+01 1.228753975974e+01 1.287728632564e+01 1.454350210639e+01 1.567751434090e+01 1.591845987706e+01 1.632889750227e+01 2.250749551540e+01 2.430158711907e+01
1.221879744218e+00 1.337625494335e+00 2.259318353971e+00 2.336891065985e+00 2.834805683284e+00 3.236017761556e+00 3.384935134797e+00 3.694737589543e+00 3.778985821965e+00 3.849789180998e+00 4.328205405956e+00 4.890777603485e+00 4.955531329498e+00 6.005602457564e+00 6.016908686235e+00 6.862241509766e+00 8.297887913279e+00 9.207946316296e+00 1.032169430924e+01 1.050042248841e+01 1.093181141455e+01 1.110362817483e+01 1.162253444000e+01 1.228715773624e+01 1.287541067928e+01 1.454362107528e+01 1.567851172738e+01 1.591963833546e+01 1.633060440520e+01 2.250748772803e+01 2.430160470156e+01
1.229295022292e+00 1.332500336620e+00 2.260957330705e+00 2.336183160696e+00 2.830734215010e+00 3.235645509249e+00 3.382922760005e+00 3.695902030975e+00 3.780375033797e+00 3.846943599729e+00 4.328292402340e+00 4.885798497078e+00 4.956764118371e+00 6.006784495449e+00 6.015658792958e+00 6.859436989144e+00 8.300776847352e+00 9.208679430148e+00 1.032209173595e+01 1.049894053022e+01 1.093176487871e+01 1.110259485174e+01 1.162395177814e+01 1.228685990728e+01 1.287363604832e+01 1.454379400452e+01 1.567950406797e+01 1.592087795037e+01 1.633231953141e+01 2.250747819978e+01 2.430162083554e+01
1.236710300367e+00 1.327620889748e+00 2.262585841583e+00 2.335381362301e+00 2.826533637129e+00 3.235394344163e+00 3.380889745844e+00 3.696849961243e+00 3.781883184839e+00 3.844462481410e+00 4.328713111464e+00 4.880800115782e+00 4.957958952327e+00 6.007787465733e+00 6.014369926854e+00 6.856784171396e+00 8.303212228571e+00 9.209037349609e+00 1.032237581128e+01 1.049744866360e+01 1.093176657494e+01 1.110164309840e+01 1.162544042896e+01 1.228664703976e+01 1.287196728889e+01 1.454402157462e+01 1.568049071392e+01 1.592217829891e+01 1.633404235720e+01 2.250746690133e+01 2.430163547996e+01
1.244125578442e+00 1.323002477936e+00 2.264192481981e+00 2.334485161156e+00 2.822216261836e+00 3.235257905811e+00 3.378845446194e+00 3.697588001935e+00 3.783513606719e+00 3.842326387496e+00 4.329477626227e+00 4.875789125825e+00 4.959116445627e+00 6.008606933730e+00 6.013041475376e+00 6.854283306586e+00 8.305187010272e+00 9.209014217891e+00 1.032254328313e+01 1.049594888241e+01 1.093181767861e+01 1.110077459168e+01 1.162700073574e+01 1.228651926618e+01 1.287040928245e+01 1.454430435140e+01 1.568147108773e+01 1.592353882692e+01 1.633577250102e+01 2.250745380797e+01 2.430164859815e+01
1.251540856517e+00 1.318659266729e+00 2.265765556943e+00 2.333494218236e+00 2.817795426693e+00 3.235229313065e+00 3.376798902533e+00 3.698126832776e+00 3.785269309107e+00 3.840511746470e+00 4.330595127852e+00 4.870772337596e+00 4.960237232609e+00 6.009238609675e+00 6.011672892311e+00 6.851934562716e+00 8.306694915508e+00 9.208604930591e+00 1.032259140052e+01 1.049444322570e+01 1.093191915352e+01 1.109999074407e+01 1.162863289650e+01 1.228647606773e+01 1.286896693111e+01 1.454464278497e+01 1.568244468383e+01 1.592495885015e+01 1.633750972348e+01 2.250743889975e+01 2.430166015789e+01
1.258956134592e+00 1.314604182158e+00 2.267293079073e+00 2.332408362174e+00 2.813285449911e+00 3.235301236443e+00 3.374758775381e+00 3.698480461986e+00 3.787152960819e+00 3.838991824786e+00 4.332073649449e+00 4.865756761648e+00 4.961321964789e+00 6.009678337493e+00 6.010263701029e+00 6.849738035076e+00 8.307730452063e+00 9.207805140918e+00 1.032251794222e+01 1.049293376711e+01 1.093207174011e+01 1.109929269917e+01 1.163033696238e+01 1.228651626239e+01 1.286764515101e+01 1.454503720887e+01 1.568341106923e+01 1.592643755581e+01 1.633925392723e+01 2.250742216154e+01 2.430167013150e+01
1.266371412667e+00 1.310848836902e+00 2.268762767097e+00 2.331227585509e+00 2.808701581679e+00 3.235465972132e+00 3.372733277962e+00 3.698665295907e+00 3.789166870199e+00 3.837737894107e+00 4.333919837400e+00 4.860749670658e+00 4.962371307497e+00 6.008813497768e+00 6.009922084429e+00 6.847693755023e+00 8.308288926251e+00 9.206611264488e+00 1.032232123987e+01 1.049142260381e+01 1.093227594629e+01 1.109868132901e+01 1.163211283606e+01 1.228663799830e+01 1.286644886335e+01 1.454548783955e+01 1.568436988399e+01 1.592797400427e+01 1.634100515650e+01 2.250740358311e+01 2.430167849594e+01
1.273786690741e+00 1.307403464107e+00 2.270162046320e+00 2.329952040205e+00 2.804059951777e+00 3.235715516348e+00 3.370730113089e+00 3.698699097451e+00 3.791312964923e+00 3.836720498673e+00 4.336138715340e+00 4.855758668209e+00 4.963385936033e+00 6.007321954978e+00 6.009965931578e+00 6.845801698228e+00 8.308366455347e+00 9.205020483823e+00 1.032200019509e+01 1.048991184505e+01 1.093253204088e+01 1.109815723333e+01 1.163396027034e+01 1.228683875289e+01 1.286538298294e+01 1.454599477606e+01 1.568532084153e+01 1.592956713110e+01 1.634276359643e+01 2.250738315922e+01 2.430168523290e+01
1.281201968816e+00 1.304276859506e+00 2.271478052372e+00 2.328582032538e+00 2.799377513406e+00 3.236041638757e+00 3.368756414256e+00 3.698599928468e+00 3.793592771380e+00 3.835910721068e+00 4.338733455402e+00 4.850791765316e+00 4.964366531274e+00 6.005788824731e+00 6.009806065337e+00 6.844061792422e+00 8.307959978491e+00 9.203030752634e+00 1.032155429032e+01 1.048840360067e+01 1.093284005010e+01 1.109772074061e+01 1.163587886671e+01 1.228711533788e+01 1.286445240415e+01 1.454655799993e+01 1.568626372890e+01 1.593121574926e+01 1.634452957219e+01 2.250736088967e+01 2.430169032883e+01
